Car_id,Date,Gender,Annul_Income,Company,Model,Transmission,Color,Price,Body_Style,Dealer_Region
C_CND_011448,2023-02-21,Male,410000,Dodge,Ram Pickup,Manual,Black,19000,Hardtop,Greenville
C_CND_011449,2023-02-21,Male,13500,Mercury,Grand Marquis,Manual,Black,49001,Suv,Austin
C_CND_011450,2023-02-21,Male,13500,Bmw,528I,Manual,Pale White,14001,Suv,Middletown
C_CND_011451,2023-02-21,Female,13500,Volvo,S80,Manual,Pale White,21001,Sedan,Aurora
C_CND_011452,2023-02-21,Male,1510000,Bmw,323I,Auto,Black,9001,Hatchback,Greenville
C_CND_011453,2023-02-21,Male,13500,Plymouth,Voyager,Manual,Red,20001,Passenger,Pasco
C_CND_011454,2023-02-21,Male,13500,Volvo,V70,Auto,Black,39001,Passenger,Janesville
C_CND_011455,2023-02-21,Male,13500,Chrysler,Sebring Coupe,Auto,Red,19001,Sedan,Scottsdale
C_CND_011456,2023-02-21,Male,13500,Nissan,Pathfinder,Manual,Red,11000,Hardtop,Aurora
C_CND_011457,2023-02-21,Female,13500,Chrysler,Lhs,Auto,Pale White,21001,Hatchback,Middletown
C_CND_011458,2023-02-21,Female,1870000,Mitsubishi,Diamante,Manual,Black,49001,Hatchback,Aurora
C_CND_011459,2023-02-21,Male,1875000,Porsche,Carrera Cabrio,Auto,Pale White,18501,Passenger,Aurora
C_CND_011460,2023-02-21,Male,2850000,Volkswagen,Jetta,Auto,Red,22001,Passenger,Greenville
C_CND_011461,2023-02-21,Female,2110000,Dodge,Viper,Auto,Red,31001,Suv,Pasco
C_CND_011462,2023-02-21,Male,2550000,Buick,Regal,Auto,Black,19001,Passenger,Janesville
C_CND_011463,2023-02-21,Male,13500,Chrysler,Lhs,Manual,Pale White,41001,Hatchback,Scottsdale
C_CND_011464,2023-02-21,Male,13500,Acura,Tl,Auto,Red,29001,Hatchback,Austin
C_CND_011465,2023-02-21,Female,13500,Nissan,Altima,Auto,Pale White,20001,Hatchback,Middletown
C_CND_011466,2023-02-21,Male,1878000,Cadillac,Deville,Auto,Red,22801,Suv,Aurora
C_CND_011467,2023-02-21,Female,1200000,Dodge,Stratus,Auto,Red,31001,Hatchback,Greenville
C_CND_011468,2023-02-21,Male,13500,Dodge,Intrepid,Auto,Red,31001,Sedan,Pasco
C_CND_011469,2023-02-21,Male,1910000,Buick,Park Avenue,Auto,Black,61001,Hatchback,Janesville
C_CND_011470,2023-02-21,Male,13500,Saturn,Ls,Manual,Pale White,14001,Sedan,Janesville
C_CND_011471,2023-02-21,Male,13500,Volkswagen,Beetle,Auto,Red,45000,Hardtop,Austin
C_CND_011472,2023-02-21,Male,1750000,Lexus,Gs400,Auto,Black,12001,Hatchback,Austin
C_CND_011473,2023-02-21,Female,691000,Ford,Focus,Manual,Red,17000,Hardtop,Austin
C_CND_011474,2023-02-21,Male,860000,Chevrolet,Impala,Auto,Black,21001,Hatchback,Aurora
C_CND_011475,2023-02-21,Male,13500,Subaru,Outback,Auto,Pale White,19001,Suv,Greenville
C_CND_011476,2023-02-21,Male,13500,Jeep,Grand Cherokee,Manual,Black,19001,Suv,Pasco
C_CND_011477,2023-02-21,Male,1950000,Mercedes-B,S-Class,Manual,Black,85001,Suv,Janesville
C_CND_011478,2023-02-21,Male,850000,Oldsmobile,Bravada,Auto,Red,19001,Hatchback,Austin
C_CND_011479,2023-02-21,Male,392250,Chevrolet,Prizm,Manual,Black,16250,Hardtop,Janesville
C_CND_011480,2023-02-21,Female,680000,Chevrolet,Prizm,Auto,Black,16000,Hardtop,Janesville
C_CND_011481,2023-02-22,Male,13500,Mitsubishi,Diamante,Manual,Black,22001,Hatchback,Aurora
C_CND_011482,2023-02-22,Male,1217000,Volvo,C70,Manual,Pale White,24701,Hatchback,Greenville
C_CND_011483,2023-02-22,Male,1020000,Honda,Accord,Manual,Black,43001,Sedan,Pasco
C_CND_011484,2023-02-22,Female,855000,Plymouth,Neon,Manual,Pale White,22001,Suv,Janesville
C_CND_011485,2023-02-22,Female,300000,Chevrolet,Camaro,Auto,Black,41000,Sedan,Aurora
C_CND_011486,2023-02-22,Male,13500,Ford,Taurus,Manual,Red,22000,Suv,Greenville
C_CND_011487,2023-02-22,Male,506000,Oldsmobile,Aurora,Manual,Red,34000,Passenger,Pasco
C_CND_011488,2023-02-22,Male,392000,Ford,Ranger,Manual,Black,18000,Hardtop,Scottsdale
C_CND_011489,2023-02-22,Male,2975000,Lexus,Ls400,Manual,Pale White,54501,Sedan,Greenville
C_CND_011490,2023-02-22,Male,13500,Chevrolet,Monte Carlo,Auto,Red,21001,Hatchback,Pasco
C_CND_011491,2023-02-22,Male,585000,Bmw,328I,Manual,Black,69001,Sedan,Janesville
C_CND_011492,2023-02-22,Male,620000,Dodge,Ram Pickup,Manual,Pale White,16000,Hardtop,Pasco
C_CND_011493,2023-02-22,Female,3620000,Dodge,Viper,Manual,Black,26001,Suv,Scottsdale
C_CND_011494,2023-02-22,Male,1410000,Bmw,328I,Auto,Black,18001,Sedan,Austin
C_CND_011495,2023-02-22,Male,515000,Oldsmobile,Bravada,Auto,Red,19001,Hatchback,Middletown
C_CND_011496,2023-02-22,Male,2310000,Nissan,Maxima,Manual,Pale White,22001,Sedan,Aurora
C_CND_011497,2023-02-22,Female,750000,Chevrolet,Malibu,Manual,Red,82000,Hardtop,Janesville
C_CND_011498,2023-02-22,Male,605000,Chevrolet,Metro,Auto,Pale White,19001,Passenger,Pasco
C_CND_011499,2023-02-22,Female,870000,Honda,Passport,Manual,Pale White,27001,Hardtop,Janesville
C_CND_011500,2023-02-22,Female,540000,Pontiac,Sunfire,Auto,Black,18001,Sedan,Scottsdale
C_CND_011501,2023-02-23,Male,1180000,Mitsubishi,Diamante,Auto,Pale White,21001,Hatchback,Scottsdale
C_CND_011502,2023-02-23,Male,807000,Mercury,Cougar,Auto,Black,33000,Hatchback,Scottsdale
C_CND_011503,2023-02-23,Female,13500,Ford,Mustang,Auto,Pale White,22001,Hatchback,Austin
C_CND_011504,2023-02-23,Male,13500,Dodge,Ram Pickup,Auto,Pale White,45001,Hardtop,Austin
C_CND_011505,2023-02-23,Male,1100000,Dodge,Durango,Auto,Black,19001,Suv,Austin
C_CND_011506,2023-02-25,Male,1340000,Toyota,4Runner,Manual,Black,25001,Sedan,Austin
C_CND_011507,2023-02-25,Male,426000,Chevrolet,Lumina,Manual,Black,42000,Passenger,Austin
C_CND_011508,2023-02-25,Male,452000,Chevrolet,Metro,Auto,Pale White,12001,Passenger,Middletown
C_CND_011509,2023-02-25,Male,3000000,Dodge,Ram Pickup,Manual,Pale White,21001,Hardtop,Aurora
C_CND_011510,2023-02-25,Female,440000,Jeep,Wrangler,Auto,Black,60001,Hatchback,Middletown
C_CND_011511,2023-02-27,Female,822000,Mercedes-B,S-Class,Manual,Black,85000,Suv,Janesville
C_CND_011512,2023-02-27,Male,1410000,Mitsubishi,3000Gt,Manual,Pale White,21000,Sedan,Scottsdale
C_CND_011513,2023-02-27,Male,1550000,Volkswagen,Gti,Auto,Red,25000,Suv,Austin
C_CND_011514,2023-02-27,Female,785500,Toyota,Tacoma,Manual,Red,82500,Hardtop,Aurora
C_CND_011515,2023-02-27,Male,540000,Audi,A6,Manual,Pale White,13000,Suv,Aurora
C_CND_011516,2023-02-27,Female,13500,Cadillac,Eldorado,Manual,Black,85000,Passenger,Greenville
C_CND_011517,2023-02-27,Male,1625000,Acura,Integra,Auto,Black,45501,Passenger,Aurora
C_CND_011518,2023-02-27,Male,1370000,Plymouth,Breeze,Auto,Pale White,22000,Hardtop,Middletown
C_CND_011519,2023-02-27,Male,13500,Dodge,Intrepid,Manual,Black,11001,Sedan,Pasco
C_CND_011520,2023-02-27,Male,2315000,Chrysler,300M,Auto,Red,16501,Suv,Janesville
C_CND_011521,2023-02-27,Male,800000,Volvo,C70,Auto,Black,49001,Hatchback,Scottsdale
C_CND_011522,2023-02-27,Male,2900000,Dodge,Caravan,Manual,Red,24001,Hardtop,Greenville
C_CND_011523,2023-02-27,Female,640000,Buick,Regal,Auto,Pale White,46001,Passenger,Aurora
C_CND_011524,2023-02-27,Male,1340000,Oldsmobile,Silhouette,Auto,Black,60001,Sedan,Greenville
C_CND_011525,2023-02-27,Female,1440000,Ford,Explorer,Auto,Pale White,18001,Hatchback,Pasco
C_CND_011526,2023-02-28,Male,740000,Nissan,Altima,Auto,Red,21000,Hatchback,Middletown
C_CND_011527,2023-02-28,Male,947000,Ford,Contour,Auto,Pale White,62000,Sedan,Aurora
C_CND_011528,2023-02-28,Male,960000,Pontiac,Sunfire,Manual,Red,43000,Sedan,Pasco
C_CND_011529,2023-02-28,Male,1116500,Buick,Regal,Manual,Red,43650,Passenger,Janesville
C_CND_011530,2023-02-28,Male,1680000,Volkswagen,Golf,Manual,Red,25000,Hardtop,Aurora
C_CND_011531,2023-02-28,Male,1800000,Chevrolet,Cavalier,Manual,Pale White,14001,Suv,Scottsdale
C_CND_011532,2023-02-28,Male,13500,Cadillac,Eldorado,Auto,Red,31001,Passenger,Middletown
C_CND_011533,2023-02-28,Male,1950000,Saturn,Lw,Manual,Red,49001,Hatchback,Aurora
C_CND_011534,2023-02-28,Female,606000,Saturn,Sl,Auto,Red,20001,Suv,Janesville
C_CND_011535,2023-02-28,Female,415000,Chevrolet,Corvette,Auto,Pale White,25001,Suv,Scottsdale
C_CND_011536,2023-03-01,Male,592500,Mitsubishi,Galant,Auto,Pale White,36500,Passenger,Greenville
C_CND_011537,2023-03-01,Male,1317000,Ford,Crown Victoria,Manual,Pale White,20700,Passenger,Pasco
C_CND_011538,2023-03-01,Male,370000,Nissan,Frontier,Manual,Black,53000,Hatchback,Janesville
C_CND_011539,2023-03-01,Male,765000,Chevrolet,Malibu,Auto,Pale White,25000,Hatchback,Austin
C_CND_011540,2023-03-01,Female,410000,Acura,Rl,Manual,Red,31000,Suv,Austin
C_CND_011541,2023-03-01,Male,13500,Audi,A6,Manual,Black,25000,Suv,Scottsdale
C_CND_011542,2023-03-01,Male,560000,Ford,Ranger,Auto,Black,61000,Hardtop,Aurora
C_CND_011543,2023-03-01,Male,610000,Acura,Rl,Auto,Black,24000,Suv,Middletown
C_CND_011544,2023-03-01,Female,13500,Subaru,Forester,Manual,Red,26000,Hardtop,Aurora
C_CND_011545,2023-03-01,Male,585000,Buick,Regal,Auto,Black,19000,Passenger,Greenville
C_CND_011546,2023-03-01,Male,1820000,Ford,Taurus,Manual,Black,43001,Suv,Austin
C_CND_011547,2023-03-01,Female,1500000,Volkswagen,Golf,Auto,Pale White,18000,Hardtop,Middletown
C_CND_011548,2023-03-01,Male,291000,Honda,Cr-V,Auto,Pale White,22001,Suv,Aurora
C_CND_011549,2023-03-01,Male,13500,Chevrolet,Prizm,Manual,Black,25000,Hardtop,Janesville
C_CND_011550,2023-03-01,Female,3000000,Volkswagen,Passat,Manual,Pale White,27001,Hatchback,Pasco
C_CND_011551,2023-03-01,Male,4850000,Hyundai,Sonata,Manual,Black,15001,Suv,Greenville
C_CND_011552,2023-03-01,Male,13500,Mercury,Sable,Auto,Pale White,26001,Sedan,Pasco
C_CND_011553,2023-03-01,Male,13500,Nissan,Maxima,Manual,Red,29001,Sedan,Janesville
C_CND_011554,2023-03-01,Male,13500,Volkswagen,Jetta,Auto,Red,16001,Passenger,Scottsdale
C_CND_011555,2023-03-01,Female,850000,Pontiac,Bonneville,Auto,Red,19001,Hatchback,Austin
C_CND_011556,2023-03-01,Male,1595000,Mercedes-B,Sl-Class,Manual,Black,38501,Hardtop,Aurora
C_CND_011557,2023-03-01,Male,1710000,Subaru,Outback,Auto,Pale White,19001,Suv,Middletown
C_CND_011558,2023-03-01,Male,13500,Buick,Park Avenue,Manual,Red,45001,Hatchback,Aurora
C_CND_011559,2023-03-01,Male,13500,Audi,A4,Auto,Black,27001,Hardtop,Pasco
C_CND_011560,2023-03-01,Male,1000000,Chrysler,Sebring Coupe,Auto,Red,19001,Sedan,Pasco
C_CND_011561,2023-03-03,Female,465000,Dodge,Ram Pickup,Manual,Pale White,20000,Hatchback,Middletown
C_CND_011562,2023-03-03,Female,810000,Mitsubishi,Montero Sport,Auto,Pale White,53000,Hatchback,Aurora
C_CND_011563,2023-03-03,Male,772000,Mercedes-B,S-Class,Manual,Red,21000,Suv,Greenville
C_CND_011564,2023-03-03,Male,1210000,Bmw,323I,Auto,Black,9000,Hatchback,Pasco
C_CND_011565,2023-03-03,Male,1755000,Mercury,Grand Marquis,Manual,Pale White,16500,Suv,Janesville
C_CND_011566,2023-03-03,Female,691500,Bmw,528I,Manual,Red,29500,Suv,Scottsdale
C_CND_011567,2023-03-03,Male,1073000,Mitsubishi,Galant,Auto,Pale White,36300,Passenger,Austin
C_CND_011568,2023-03-03,Male,1080000,Bmw,528I,Auto,Pale White,62000,Suv,Middletown
C_CND_011569,2023-03-03,Male,945000,Oldsmobile,Cutlass,Auto,Red,15000,Sedan,Aurora
C_CND_011570,2023-03-03,Male,13500,Plymouth,Voyager,Manual,Red,20000,Passenger,Greenville
C_CND_011571,2023-03-03,Male,755000,Pontiac,Grand Prix,Auto,Red,19000,Passenger,Pasco
C_CND_011572,2023-03-03,Male,521500,Toyota,Celica,Manual,Pale White,14500,Suv,Janesville
C_CND_011573,2023-03-03,Male,13500,Chevrolet,Prizm,Manual,Pale White,21000,Hatchback,Austin
C_CND_011574,2023-03-03,Male,320000,Dodge,Ram Van,Auto,Pale White,15000,Hatchback,Austin
C_CND_011575,2023-03-03,Male,1190000,Jaguar,S-Type,Auto,Black,27000,Passenger,Middletown
C_CND_011576,2023-03-03,Male,800000,Oldsmobile,Intrigue,Manual,Red,37000,Suv,Pasco
C_CND_011577,2023-03-03,Male,800000,Mercedes-B,Slk,Manual,Pale White,17000,Passenger,Janesville
C_CND_011578,2023-03-03,Female,13500,Buick,Park Avenue,Manual,Black,29000,Hatchback,Scottsdale
C_CND_011579,2023-03-03,Male,896000,Lexus,Ls400,Auto,Pale White,46000,Sedan,Austin
C_CND_011580,2023-03-03,Male,1010000,Toyota,Sienna,Manual,Black,27000,Passenger,Middletown
C_CND_011581,2023-03-03,Male,1660000,Jeep,Wrangler,Auto,Red,19000,Hatchback,Aurora
C_CND_011582,2023-03-03,Male,1960000,Porsche,Boxter,Manual,Red,24000,Suv,Greenville
C_CND_011583,2023-03-03,Female,1250000,Mercedes-B,Slk,Auto,Pale White,46000,Passenger,Pasco
C_CND_011584,2023-03-03,Male,1200000,Mercury,Sable,Auto,Red,39000,Sedan,Janesville
C_CND_011585,2023-03-03,Male,670000,Acura,Tl,Auto,Red,24000,Hatchback,Scottsdale
C_CND_011586,2023-03-03,Male,600000,Volvo,C70,Manual,Black,36000,Hatchback,Austin
C_CND_011587,2023-03-03,Male,415000,Mercedes-B,S-Class,Auto,Pale White,10000,Suv,Janesville
C_CND_011588,2023-03-03,Male,960000,Pontiac,Firebird,Manual,Black,43000,Hardtop,Pasco
C_CND_011589,2023-03-03,Male,1100000,Oldsmobile,Intrigue,Auto,Pale White,45000,Suv,Austin
C_CND_011590,2023-03-03,Male,13500,Dodge,Dakota,Auto,Pale White,21000,Sedan,Middletown
C_CND_011591,2023-03-03,Male,13500,Dodge,Viper,Manual,Black,26001,Suv,Janesville
C_CND_011592,2023-03-03,Male,13500,Lexus,Es300,Auto,Pale White,27000,Hardtop,Austin
C_CND_011593,2023-03-03,Male,523000,Dodge,Caravan,Auto,Red,19001,Hardtop,Austin
C_CND_011594,2023-03-03,Female,1230000,Chrysler,Lhs,Auto,Black,26001,Hatchback,Middletown
C_CND_011595,2023-03-03,Female,1080000,Volvo,C70,Manual,Red,82001,Hatchback,Aurora
C_CND_011596,2023-03-03,Male,13500,Toyota,Sienna,Manual,Red,19001,Passenger,Greenville
C_CND_011597,2023-03-03,Male,1020000,Chrysler,Lhs,Auto,Black,26001,Hatchback,Pasco
C_CND_011598,2023-03-03,Male,1456000,Bmw,528I,Manual,Red,29601,Suv,Janesville
C_CND_011599,2023-03-03,Male,13500,Cadillac,Deville,Auto,Red,69000,Suv,Scottsdale
C_CND_011600,2023-03-03,Male,1055000,Chevrolet,Malibu,Manual,Pale White,57501,Hardtop,Aurora
C_CND_011601,2023-03-03,Male,13500,Bmw,328I,Auto,Black,16000,Sedan,Janesville
C_CND_011602,2023-03-03,Male,1430000,Ford,Crown Victoria,Auto,Red,29000,Passenger,Scottsdale
C_CND_011603,2023-03-03,Male,13500,Saturn,Sl,Auto,Red,20000,Suv,Austin
C_CND_011604,2023-03-03,Female,13500,Ford,Taurus,Auto,Black,12000,Suv,Middletown
C_CND_011605,2023-03-03,Male,2300000,Bmw,323I,Auto,Black,9000,Hatchback,Aurora
C_CND_011606,2023-03-03,Female,13500,Chevrolet,Monte Carlo,Manual,Black,44001,Hatchback,Middletown
C_CND_011607,2023-03-03,Male,2770000,Oldsmobile,Aurora,Manual,Red,71000,Passenger,Aurora
C_CND_011608,2023-03-03,Male,6500000,Ford,Mustang,Manual,Red,25000,Hatchback,Greenville
C_CND_011609,2023-03-03,Female,2250000,Mitsubishi,Diamante,Auto,Black,18000,Hatchback,Pasco
C_CND_011610,2023-03-03,Female,843000,Volkswagen,Jetta,Auto,Red,16000,Passenger,Janesville
C_CND_011611,2023-03-03,Female,725000,Buick,Regal,Auto,Pale White,46000,Passenger,Scottsdale
C_CND_011612,2023-03-03,Male,13500,Mercedes-B,C-Class,Auto,Black,14000,Hatchback,Austin
C_CND_011613,2023-03-03,Male,580000,Toyota,Sienna,Manual,Black,16000,Passenger,Janesville
C_CND_011614,2023-03-03,Male,13500,Ford,Mustang,Manual,Black,22000,Hatchback,Scottsdale
C_CND_011615,2023-03-03,Male,525000,Dodge,Viper,Auto,Red,41000,Suv,Austin
C_CND_011616,2023-03-03,Male,1905000,Jaguar,S-Type,Manual,Red,21500,Passenger,Middletown
C_CND_011617,2023-03-03,Male,478000,Mercedes-B,Slk,Manual,Black,26000,Passenger,Aurora
C_CND_011618,2023-03-03,Female,1205000,Nissan,Xterra,Auto,Black,9500,Passenger,Greenville
C_CND_011619,2023-03-03,Male,672000,Ford,Mustang,Auto,Red,31001,Hatchback,Pasco
C_CND_011620,2023-03-03,Male,13500,Dodge,Ram Pickup,Manual,Black,19001,Hardtop,Austin
C_CND_011621,2023-03-03,Male,1070000,Volkswagen,Jetta,Auto,Red,33001,Passenger,Janesville
C_CND_011622,2023-03-03,Female,600000,Dodge,Stratus,Manual,Red,25001,Hatchback,Scottsdale
C_CND_011623,2023-03-03,Male,1400000,Mitsubishi,3000Gt,Auto,Pale White,12001,Sedan,Austin
C_CND_011624,2023-03-03,Male,725000,Chevrolet,Malibu,Manual,Pale White,14001,Hardtop,Middletown
C_CND_011625,2023-03-03,Female,870000,Chevrolet,Malibu,Auto,Black,16000,Hardtop,Greenville
C_CND_011626,2023-03-03,Female,13500,Volvo,S70,Manual,Pale White,24000,Hardtop,Pasco
C_CND_011627,2023-03-03,Male,348000,Volkswagen,Golf,Auto,Red,35000,Hardtop,Greenville
C_CND_011628,2023-03-03,Male,990000,Nissan,Pathfinder,Auto,Red,21000,Hardtop,Austin
C_CND_011629,2023-03-03,Male,1050000,Jeep,Grand Cherokee,Manual,Pale White,15001,Suv,Scottsdale
C_CND_011630,2023-03-03,Male,675000,Saturn,Sc,Auto,Black,33000,Hardtop,Janesville
C_CND_011631,2023-03-03,Male,13500,Nissan,Altima,Auto,Red,21001,Hatchback,Janesville
C_CND_011632,2023-03-03,Male,550000,Bmw,323I,Auto,Black,9001,Hatchback,Scottsdale
C_CND_011633,2023-03-03,Male,1211000,Infiniti,I30,Manual,Red,22101,Hardtop,Janesville
C_CND_011634,2023-03-03,Female,970000,Cadillac,Escalade,Auto,Black,26001,Sedan,Middletown
C_CND_011635,2023-03-03,Male,1755000,Audi,A6,Auto,Black,14501,Suv,Aurora
C_CND_011636,2023-03-04,Male,942000,Cadillac,Deville,Auto,Red,22000,Suv,Aurora
C_CND_011637,2023-03-04,Male,471000,Lincoln,Navigator,Manual,Pale White,33000,Sedan,Greenville
C_CND_011638,2023-03-04,Male,13500,Chrysler,Sebring Coupe,Manual,Black,12000,Sedan,Pasco
C_CND_011639,2023-03-04,Male,473000,Dodge,Durango,Auto,Black,19000,Suv,Janesville
C_CND_011640,2023-03-04,Male,2200000,Cadillac,Seville,Manual,Pale White,17000,Hardtop,Middletown
C_CND_011641,2023-03-04,Male,13500,Subaru,Outback,Manual,Red,49000,Suv,Greenville
C_CND_011642,2023-03-04,Male,13500,Porsche,Carrera Coupe,Manual,Pale White,26000,Hardtop,Greenville
C_CND_011643,2023-03-04,Male,13500,Volvo,S80,Manual,Red,25000,Sedan,Janesville
C_CND_011644,2023-03-04,Male,345000,Nissan,Altima,Auto,Pale White,20000,Hatchback,Greenville
C_CND_011645,2023-03-04,Male,2000000,Ford,Explorer,Auto,Pale White,42000,Hatchback,Pasco
C_CND_011646,2023-03-04,Female,1550000,Pontiac,Sunfire,Manual,Pale White,28000,Sedan,Janesville
C_CND_011647,2023-03-04,Male,1625000,Lexus,Gs400,Auto,Black,12500,Hatchback,Scottsdale
C_CND_011648,2023-03-04,Male,13500,Dodge,Neon,Manual,Red,19001,Hardtop,Middletown
C_CND_011649,2023-03-04,Male,13500,Nissan,Sentra,Auto,Black,16001,Passenger,Austin
C_CND_011650,2023-03-04,Female,2600000,Ford,Crown Victoria,Auto,Red,29001,Passenger,Middletown
C_CND_011651,2023-03-04,Male,13500,Pontiac,Bonneville,Auto,Red,19001,Hatchback,Aurora
C_CND_011652,2023-03-04,Male,690000,Bmw,528I,Manual,Black,21001,Suv,Greenville
C_CND_011653,2023-03-04,Male,2405000,Cadillac,Seville,Manual,Black,44501,Hardtop,Scottsdale
C_CND_011654,2023-03-04,Male,620000,Ford,Explorer,Auto,Red,41001,Hatchback,Janesville
C_CND_011655,2023-03-04,Male,575000,Cadillac,Deville,Auto,Red,22001,Suv,Scottsdale
C_CND_011656,2023-03-05,Male,1200000,Infiniti,I30,Auto,Black,49000,Hatchback,Austin
C_CND_011657,2023-03-05,Male,13500,Chevrolet,Corvette,Auto,Red,45000,Suv,Austin
C_CND_011658,2023-03-05,Male,650000,Oldsmobile,Intrigue,Auto,Pale White,45000,Suv,Scottsdale
C_CND_011659,2023-03-05,Male,580000,Volkswagen,Gti,Manual,Black,25000,Suv,Austin
C_CND_011660,2023-03-05,Male,13500,Pontiac,Bonneville,Manual,Black,36000,Hatchback,Austin
C_CND_011661,2023-03-05,Male,480000,Saturn,Ls,Manual,Pale White,14000,Sedan,Middletown
C_CND_011662,2023-03-05,Female,825000,Volkswagen,Beetle,Auto,Red,45001,Hardtop,Aurora
C_CND_011663,2023-03-05,Male,590000,Mercedes-B,C-Class,Auto,Red,15001,Hatchback,Pasco
C_CND_011664,2023-03-05,Male,1395000,Volkswagen,Golf,Manual,Pale White,17501,Hardtop,Austin
C_CND_011665,2023-03-05,Female,825000,Lexus,Ls400,Manual,Black,69001,Sedan,Middletown
C_CND_011666,2023-03-06,Male,13500,Pontiac,Grand Am,Auto,Pale White,12000,Suv,Middletown
C_CND_011667,2023-03-06,Male,13500,Buick,Lesabre,Manual,Black,20000,Sedan,Aurora
C_CND_011668,2023-03-06,Male,930000,Saab,5-Sep,Manual,Pale White,28000,Hatchback,Greenville
C_CND_011669,2023-03-06,Female,300000,Acura,Rl,Manual,Black,18000,Suv,Pasco
C_CND_011670,2023-03-06,Male,265000,Chrysler,Lhs,Auto,Pale White,21000,Hatchback,Janesville
C_CND_011671,2023-03-06,Male,955000,Bmw,323I,Auto,Red,19000,Hatchback,Scottsdale
C_CND_011672,2023-03-06,Male,1350000,Dodge,Stratus,Auto,Red,31000,Hatchback,Austin
C_CND_011673,2023-03-06,Male,820000,Chevrolet,Monte Carlo,Manual,Red,17000,Hatchback,Middletown
C_CND_011674,2023-03-06,Male,600000,Mercedes-B,S-Class,Manual,Red,21000,Suv,Aurora
C_CND_011675,2023-03-06,Male,13500,Cadillac,Catera,Auto,Red,28000,Hatchback,Greenville
C_CND_011676,2023-03-06,Male,720000,Nissan,Pathfinder,Auto,Red,31000,Hardtop,Scottsdale
C_CND_011677,2023-03-06,Male,541000,Mercury,Grand Marquis,Manual,Black,49000,Suv,Janesville
C_CND_011678,2023-03-06,Male,557000,Bmw,528I,Manual,Pale White,14000,Suv,Scottsdale
C_CND_011679,2023-03-06,Male,13500,Volvo,S80,Manual,Pale White,21000,Sedan,Austin
C_CND_011680,2023-03-06,Male,13500,Dodge,Viper,Auto,Red,23000,Suv,Aurora
C_CND_011681,2023-03-06,Male,950000,Infiniti,I30,Auto,Red,15000,Hardtop,Greenville
C_CND_011682,2023-03-06,Male,585000,Mercedes-B,S-Class,Auto,Red,14001,Suv,Pasco
C_CND_011683,2023-03-06,Male,1960000,Mercedes-B,C-Class,Manual,Pale White,12001,Hatchback,Janesville
C_CND_011684,2023-03-06,Male,1700000,Lincoln,Town Car,Manual,Black,17001,Hatchback,Scottsdale
C_CND_011685,2023-03-06,Male,13500,Toyota,Tacoma,Auto,Pale White,53000,Hardtop,Greenville
C_CND_011686,2023-03-06,Male,680000,Honda,Accord,Auto,Pale White,19001,Sedan,Middletown
C_CND_011687,2023-03-06,Male,13500,Chevrolet,Corvette,Auto,Red,45001,Suv,Janesville
C_CND_011688,2023-03-06,Male,765000,Toyota,Corolla,Auto,Red,41001,Passenger,Scottsdale
C_CND_011689,2023-03-06,Male,1507000,Volkswagen,Passat,Auto,Red,13701,Hatchback,Austin
C_CND_011690,2023-03-06,Female,13500,Volkswagen,Cabrio,Auto,Pale White,17000,Sedan,Middletown
C_CND_011691,2023-03-06,Female,2650000,Chrysler,Sebring Coupe,Auto,Pale White,46000,Sedan,Aurora
C_CND_011692,2023-03-06,Female,950000,Ford,Windstar,Auto,Pale White,19000,Sedan,Greenville
C_CND_011693,2023-03-06,Male,972500,Volkswagen,Jetta,Auto,Red,33500,Passenger,Pasco
C_CND_011694,2023-03-06,Male,1015000,Oldsmobile,Silhouette,Auto,Black,60501,Sedan,Aurora
C_CND_011695,2023-03-06,Male,13500,Ford,Escort,Manual,Black,11001,Passenger,Greenville
C_CND_011696,2023-03-06,Male,13500,Mercury,Sable,Auto,Red,39001,Sedan,Pasco
C_CND_011697,2023-03-06,Male,610000,Ford,Explorer,Auto,Pale White,42001,Hatchback,Janesville
C_CND_011698,2023-03-06,Female,1450000,Cadillac,Escalade,Auto,Pale White,38001,Sedan,Scottsdale
C_CND_011699,2023-03-06,Male,3010000,Cadillac,Eldorado,Manual,Black,85001,Passenger,Austin
C_CND_011700,2023-03-06,Male,13500,Dodge,Ram Van,Auto,Black,60001,Hatchback,Middletown
C_CND_011701,2023-03-07,Female,13500,Lexus,Ls400,Auto,Pale White,27000,Sedan,Janesville
